"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","FISCAL_WEEK_NUMBER","WEEK_ENDING_DAY","WEEK_ENDING_DAY_ID","CALENDAR_MONTH_NUMBER","FISCAL_MONTH_NUMBER","CALENDAR_MONTH_DESC","CALENDAR_MONTH_ID","FISCAL_MONTH_DESC","FISCAL_MONTH_ID","DAYS_IN_CAL_MONTH","DAYS_IN_FIS_MONTH","END_OF_CAL_MONTH","END_OF_FIS_MONTH","CALENDAR_MONTH_NAME","FISCAL_MONTH_NAME","CALENDAR_QUARTER_DESC","CALENDAR_QUARTER_ID","FISCAL_QUARTER_DESC","FISCAL_QUARTER_ID","DAYS_IN_CAL_QUARTER","DAYS_IN_FIS_QUARTER","END_OF_CAL_QUARTER","END_OF_FIS_QUARTER","CALENDAR_QUARTER_NUMBER","FISCAL_QUARTER_NUMBER","CALENDAR_YEAR","CALENDAR_YEAR_ID","FISCAL_YEAR","FISCAL_YEAR_ID","DAYS_IN_CAL_YEAR","DAYS_IN_FIS_YEAR","END_OF_CAL_YEAR","END_OF_FIS_YEAR"
2023-04-13,"THURSDAY ",4,13,15,15,2023-04-15,20230415,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-14,"FRIDAY   ",5,14,15,15,2023-04-15,20230415,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-15,"SATURDAY ",6,15,15,15,2023-04-22,20230422,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-16,"SUNDAY   ",7,16,16,16,2023-04-22,20230422,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-17,"MONDAY   ",1,17,16,16,2023-04-22,20230422,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-18,"TUESDAY  ",2,18,16,16,2023-04-22,20230422,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-19,"WEDNESDAY",3,19,16,16,2023-04-22,20230422,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-20,"THURSDAY ",4,20,16,16,2023-04-22,20230422,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-21,"FRIDAY   ",5,21,16,16,2023-04-22,20230422,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-22,"SATURDAY ",6,22,16,16,2023-04-29,20230429,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-23,"SUNDAY   ",7,23,17,17,2023-04-29,20230429,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-24,"MONDAY   ",1,24,17,17,2023-04-29,20230429,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-25,"TUESDAY  ",2,25,17,17,2023-04-29,20230429,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-26,"WEDNESDAY",3,26,17,17,2023-04-29,20230429,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-27,"THURSDAY ",4,27,17,17,2023-04-29,20230429,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-28,"FRIDAY   ",5,28,17,17,2023-04-29,20230429,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-29,"SATURDAY ",6,29,17,17,2023-05-06,20230506,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-04-30,"SUNDAY   ",7,30,18,18,2023-05-06,20230506,4,4,"APR-23",202304,"APR-23",202304,30,30,2023-04-30,2023-04-30,"APRIL    ","APRIL    ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-01,"MONDAY   ",1,1,18,18,2023-05-06,20230506,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-02,"TUESDAY  ",2,2,18,18,2023-05-06,20230506,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-03,"WEDNESDAY",3,3,18,18,2023-05-06,20230506,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-04,"THURSDAY ",4,4,18,18,2023-05-06,20230506,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-05,"FRIDAY   ",5,5,18,18,2023-05-06,20230506,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-06,"SATURDAY ",6,6,18,18,2023-05-13,20230513,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-07,"SUNDAY   ",7,7,19,19,2023-05-13,20230513,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-08,"MONDAY   ",1,8,19,19,2023-05-13,20230513,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-09,"TUESDAY  ",2,9,19,19,2023-05-13,20230513,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-10,"WEDNESDAY",3,10,19,19,2023-05-13,20230513,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-11,"THURSDAY ",4,11,19,19,2023-05-13,20230513,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-12,"FRIDAY   ",5,12,19,19,2023-05-13,20230513,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-13,"SATURDAY ",6,13,19,19,2023-05-20,20230520,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-14,"SUNDAY   ",7,14,20,20,2023-05-20,20230520,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-15,"MONDAY   ",1,15,20,20,2023-05-20,20230520,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-16,"TUESDAY  ",2,16,20,20,2023-05-20,20230520,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-17,"WEDNESDAY",3,17,20,20,2023-05-20,20230520,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-18,"THURSDAY ",4,18,20,20,2023-05-20,20230520,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-19,"FRIDAY   ",5,19,20,20,2023-05-20,20230520,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-20,"SATURDAY ",6,20,20,20,2023-05-27,20230527,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-21,"SUNDAY   ",7,21,21,21,2023-05-27,20230527,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-22,"MONDAY   ",1,22,21,21,2023-05-27,20230527,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-23,"TUESDAY  ",2,23,21,21,2023-05-27,20230527,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-24,"WEDNESDAY",3,24,21,21,2023-05-27,20230527,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-25,"THURSDAY ",4,25,21,21,2023-05-27,20230527,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-26,"FRIDAY   ",5,26,21,21,2023-05-27,20230527,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-27,"SATURDAY ",6,27,21,21,2023-06-03,20230603,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-28,"SUNDAY   ",7,28,22,22,2023-06-03,20230603,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-29,"MONDAY   ",1,29,22,22,2023-06-03,20230603,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-30,"TUESDAY  ",2,30,22,22,2023-06-03,20230603,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-05-31,"WEDNESDAY",3,31,22,22,2023-06-03,20230603,5,5,"MAY-23",202305,"MAY-23",202305,31,31,2023-05-31,2023-05-31,"MAY      ","MAY      ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-01,"THURSDAY ",4,1,22,22,2023-06-03,20230603,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-02,"FRIDAY   ",5,2,22,22,2023-06-03,20230603,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-03,"SATURDAY ",6,3,22,22,2023-06-10,20230610,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-04,"SUNDAY   ",7,4,23,23,2023-06-10,20230610,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-05,"MONDAY   ",1,5,23,23,2023-06-10,20230610,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-06,"TUESDAY  ",2,6,23,23,2023-06-10,20230610,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-07,"WEDNESDAY",3,7,23,23,2023-06-10,20230610,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-08,"THURSDAY ",4,8,23,23,2023-06-10,20230610,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-09,"FRIDAY   ",5,9,23,23,2023-06-10,20230610,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-10,"SATURDAY ",6,10,23,23,2023-06-17,20230617,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-11,"SUNDAY   ",7,11,24,24,2023-06-17,20230617,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-12,"MONDAY   ",1,12,24,24,2023-06-17,20230617,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-13,"TUESDAY  ",2,13,24,24,2023-06-17,20230617,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-14,"WEDNESDAY",3,14,24,24,2023-06-17,20230617,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-15,"THURSDAY ",4,15,24,24,2023-06-17,20230617,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-16,"FRIDAY   ",5,16,24,24,2023-06-17,20230617,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-17,"SATURDAY ",6,17,24,24,2023-06-24,20230624,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-18,"SUNDAY   ",7,18,25,25,2023-06-24,20230624,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-19,"MONDAY   ",1,19,25,25,2023-06-24,20230624,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-20,"TUESDAY  ",2,20,25,25,2023-06-24,20230624,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-21,"WEDNESDAY",3,21,25,25,2023-06-24,20230624,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-22,"THURSDAY ",4,22,25,25,2023-06-24,20230624,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-23,"FRIDAY   ",5,23,25,25,2023-06-24,20230624,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-24,"SATURDAY ",6,24,25,25,2023-07-01,20230701,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-25,"SUNDAY   ",7,25,26,26,2023-07-01,20230701,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-26,"MONDAY   ",1,26,26,26,2023-07-01,20230701,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-27,"TUESDAY  ",2,27,26,26,2023-07-01,20230701,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-28,"WEDNESDAY",3,28,26,26,2023-07-01,20230701,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-29,"THURSDAY ",4,29,26,26,2023-07-01,20230701,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-06-30,"FRIDAY   ",5,30,26,26,2023-07-01,20230701,6,6,"JUN-23",202306,"JUN-23",202306,30,30,2023-06-30,2023-06-30,"JUNE     ","JUNE     ","Q2-23",20232,"Q2-23",20232,90,90,2023-06-30,2023-06-30,2,2,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-07-01,"SATURDAY ",6,1,26,26,2023-07-08,20230708,7,7,"JUL-23",202307,"JUL-23",202307,31,31,2023-07-31,2023-07-31,"JULY     ","JULY     ","Q3-23",20233,"Q3-23",20233,90,90,2023-09-30,2023-09-30,3,3,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-07-02,"SUNDAY   ",7,2,27,27,2023-07-08,20230708,7,7,"JUL-23",202307,"JUL-23",202307,31,31,2023-07-31,2023-07-31,"JULY     ","JULY     ","Q3-23",20233,"Q3-23",20233,90,90,2023-09-30,2023-09-30,3,3,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
2023-07-03,"MONDAY   ",1,3,27,27,2023-07-08,20230708,7,7,"JUL-23",202307,"JUL-23",202307,31,31,2023-07-31,2023-07-31,"JULY     ","JULY     ","Q3-23",20233,"Q3-23",20233,90,90,2023-09-30,2023-09-30,3,3,2023,2023,2023,2023,365,365,2023-12-31,2023-12-31
